mirbaseID,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80
hsa-let-7e-5p,13.5702829396658,13.0768858320186,12.997274415375,13.0957182909403,12.7456922437972,12.9741888563274,13.1883193689636,13.1478116567342,12.4793677151892,12.3211481156562,12.5847287229441,12.3291940624542,12.3052223348693,12.7482738308678,12.9659311128178,12.5635751405952,12.6145656597874,12.569110586441,12.5517324929145,12.4134705804603,13.0996352311866,13.0770650397919,13.2289490939939,13.4772402114792,12.8722907796446,12.78216624468,12.5563467437288,12.7856551750725,12.9766181152949,13.2130115659165,12.9037118704352,12.5385231150061,13.0853852154361,13.024690720882,12.5276212492521,12.7306219095246,13.151969777694,13.1448977314489,13.1199687492549,12.7056202576701,13.4908364393852,13.4271129826699,13.3232473623251,13.3384644419361,14.0353741388072,13.0075256591745,13.0511113723066,13.1544576229114,13.0692673275809,12.5231668214647,12.4897898586077,12.5891253808006,12.6214584638654,12.5800983524321,12.7036960023567,13.3961100771899,12.4151226972643,12.8723640880709,12.6483897974966,12.6416801645076,13.0076706406171,12.5123620233549,13.4134333313376,12.7827723002242,12.8065591743351,12.8809080883218,13.4020804280579,13.0834088208864,13.2428334848151,13.1631735722852,13.1540162200076,12.6184018217343,12.919521150319,12.4515998287393,12.5395592829341,12.9351165925087,12.4955967940614,13.8931150686522,13.0921077059284,13.0807502686475
hsa-let-7f-1-3p,2.4150184127692,3.04556517646338,3.75245316196647,3.82958355910226,3.68198812922186,4.10788898465137,3.54055649448466,3.70483041001349,4.09640323303087,4.23536288942935,4.12504938364956,3.90792118044876,3.85822470021032,3.64422163349019,2.45566144191959,3.91345352785484,3.78937625285494,3.91964872509549,3.68556529617525,3.44538397342935,2.69602041312697,2.72681020513774,3.50590200704141,3.89313907408939,4.14131634372351,4.3855810489174,3.9811705798632,3.9842249585171,4.10643920061139,2.47224528327223,3.67212310493773,3.55306746001868,2.90315608636516,2.63524881778325,3.67009638876338,3.61383984985603,2.27674262435047,2.40491271997965,2.69964465576304,3.84481197017002,3.42071303849449,3.46568090447147,3.5922773270072,2.75953383694299,1.74573476169041,3.77332649165664,3.61285809202605,3.67125557844911,4.38567367567242,4.27899926982835,4.06164552294079,4.22168626248317,4.13172107028095,3.32606304683571,3.33227752695088,2.97062999234212,3.8631820375637,2.11239309379837,3.04935639639043,3.87724446702926,3.94581206111062,3.28166402954843,3.46731423200544,3.78187476733349,3.93577499617385,4.27359725898595,2.67709650236921,4.03246969692208,4.36159559129875,4.35113299284264,2.99655457654116,3.08024617615517,3.96112201355297,4.02837559781505,2.18178324312852,1.5495258852544,3.56261349189659,2.11362758811761,3.58568383435566,2.36057580422798
hsa-let-7f-2-3p,2.10074389042527,2.66843566576072,3.6344311876095,3.34337773891045,3.24519607730249,3.60722077189699,3.64030731903752,3.63170784156812,4.25597892506578,4.19622449552239,3.90800915155753,3.57088619317119,3.69433861524935,3.2878460464083,1.40553796249375,3.85002814771321,3.23921801921591,3.99387005400215,3.324136589509,3.40362194278716,2.33846840850889,2.37776225709731,3.28028280055104,3.48187135756927,4.05796759874967,4.40074668639252,3.83037224226343,3.71324437490989,3.58712993862049,1.96435900556971,3.59586537303475,3.54735380882429,3.18920714492392,2.88938524641361,3.5186846849724,3.41179607391138,2.05982014337099,1.92709238691981,2.40569897340156,4.03280168737432,2.77826504311257,3.32340232091824,3.22925321298747,2.68819505522273,1.74573476169041,3.44628547337563,3.61921358706587,3.60131145810356,3.85875670408225,4.3690927360493,3.70237693799045,3.96015344939999,3.68712377327499,3.57477314507792,3.61710291500229,2.65444587998957,3.81279709015922,1.73052245845472,2.58720630127346,3.76926178615624,4.20128492174926,3.1055350387493,3.5480616458898,3.74421371535801,3.95031841611565,4.50741811670328,2.14460142154219,3.83917018710596,4.06496097509943,4.22213559210098,3.10208899071352,3.93330295651893,4.01755288385445,4.44993229047743,2.43533659595143,1.70939722203279,3.7875992898812,1.69305190529734,3.2209708729715,2.03622504707376
hsa-let-7f-5p,15.611741158826,15.4029587645699,14.8904703079758,14.9703558167611,14.8113951158734,14.7006276678835,15.0672644670237,15.1729375853845,14.7474895988405,14.4878618939462,14.7467734427824,14.8254577271141,14.6275610287356,14.7961973213763,15.3808906168549,14.7043210117015,14.8609106828306,15.0944857362824,14.7355005570374,14.7840082269317,15.3849227413008,15.4039101608619,15.0932067380824,15.5078657309834,14.8518074059793,15.0383144257327,14.7059361306533,14.8597567793221,14.7794549032549,15.3025352760029,15.233207276816,15.1273564683228,15.3531849650011,15.491635244388,14.9156196482934,15.03988017873,15.6002173479687,15.4839347038901,15.910470011766,15.3111440230275,15.2397599094382,15.3761869544955,15.3131863280988,15.7153518974342,15.449135430678,15.0282850961456,15.3540405429076,15.4371623294339,15.1768895365603,14.6877221339357,14.8408798920688,14.9444809506865,15.113574903226,15.0576392072438,15.213622163687,15.6432925618174,14.9017602374837,15.7349650274862,15.3461852076856,15.248311000852,15.2495164490149,15.1208981418493,15.5513446231579,15.1527444214358,14.9592853335397,15.3982305777154,15.5394341811899,15.1285065406076,15.5152963398238,15.3809215840698,15.5983472686347,15.2967989321241,15.3792649570938,15.1531797755432,15.2131751766226,15.6136833388491,15.0026856800109,16.3138931783826,15.7722344912823,15.7316345579736
hsa-let-7g-3p,2.8649309533265,3.29082170615156,3.91704113178006,3.61592594774342,3.64016795352723,4.10342865837517,3.83882115809418,3.83111960751081,4.30299909901373,4.46675343790311,3.98466436734857,3.87011914773638,3.68754305374049,3.91702433684631,2.87946915082617,3.89561472201715,3.54698684280362,3.84256577144066,3.85504618647325,3.96168596017586,2.74446076818473,3.07444425579817,3.76700120796949,3.85876028196369,3.99682730393577,3.79649137287824,3.93038953659695,3.67909615249804,3.99306964615345,3.54653906561954,4.01728898238826,3.81324786879732,3.0302680042685,3.19972536702576,3.37911023596453,3.68578969173504,3.17456222954399,2.50910157025162,3.38103691916729,3.90667722575487,3.40126067582831,3.70765369477743,3.49024269283624,2.54869564223462,2.65496929776723,3.84198648755687,3.95565393462593,3.99437058828691,4.00310383584434,4.13348535671002,3.65197198455321,3.97729458222138,3.42225036777742,3.70056479445411,3.4583438312123,3.86725225249682,3.79874475463574,2.64806029826275,3.04935639639043,3.34338630725611,4.29829124739348,3.14276019691702,3.93648046303451,3.93776700550597,3.75788004281447,3.71021197056261,2.97490642329541,3.96208036903068,4.12917782836822,4.20790523843443,3.36412533698424,4.50770395296486,4.2545920811553,3.93480148250285,2.6824294579162,2.30214068939006,3.70110776425423,2.63646837693097,3.83774712236845,2.71883611180156
hsa-let-7g-5p,13.0347129234918,12.8420912409058,13.1384784306674,13.1791789234534,12.9338489226212,13.0770693597496,13.2550011816101,13.2499802862153,13.1439470460934,12.9609150747152,12.9054171728024,13.0153643524044,12.8456492518843,12.887327923612,12.7084480072126,12.9274668825593,13.0083580351979,13.1236310193046,12.9306811649821,12.8711718527023,13.0644568169699,13.1923027735724,13.2150443208422,13.6260838676994,13.1613234315407,13.2869518594277,12.9518445295004,12.9205941300451,13.0657698628491,13.148300892849,13.1392631762166,13.2221765979541,12.7706763931798,12.6313764815441,12.9803842686125,13.013022679252,13.1078190264195,12.9602106424328,12.4369477707508,13.2318105294838,13.1180930923148,13.3091391161197,13.176311280636,12.5688013102158,12.6020209752833,13.1067608443486,13.4654070991093,13.4904551261436,13.5124197716467,12.9833640409074,13.0407498936039,13.081383688259,13.1375170824146,13.1325538726125,13.1543857776544,13.2180420753401,13.0677697376725,13.2159850663083,13.1345728642583,13.1202823940499,13.6187657517069,13.0349510391917,13.4146624098217,13.2408386210829,13.1958683570278,13.535183737454,13.3968444575494,13.3115059522914,13.4914595269492,13.5711958719785,13.3216516884361,13.5103302592497,13.3138141038368,13.0949994324488,12.9204421681866,12.6216951342814,12.954325987681,13.093772583857,13.5270579452306,12.8700575140301
hsa-let-7i-3p,3.9626677550223,4.56290125158836,5.43569163669036,4.89802461520414,5.11057903947083,5.450043632114,5.25015306925378,5.35165691773503,6.13221713583497,5.802666723654,5.91732796885573,5.52904676498554,5.40724050452508,5.59186150508764,4.02173404866983,5.88830422672865,5.36291373532307,5.63436723168696,5.51501572437776,5.31655651472967,4.38722772042874,4.44582653204247,5.09344074959159,5.35277657143426,5.82338496217122,5.85305249062192,5.84415510345457,5.84998071170163,5.71138126847778,4.79417337815959,5.58072677619683,5.62264193612853,4.87061596110983,4.60503460934273,5.51572530949185,5.69033157328536,4.90223293165423,3.92043890068787,4.85247855547401,5.70228000705542,4.779521199083,5.1340447537763,4.87555949399508,4.16743515494021,3.07468328425555,5.46676961489722,5.13932494343706,5.62653163867216,5.69180430888812,6.1851091987078,6.10250045618782,6.0591781178837,5.87160960404772,5.5629895643973,5.68031558042421,4.91389297761561,5.54602875783893,4.4696722998828,4.97352498343078,5.52528210610972,5.65645331405782,5.04148763787563,5.32267452697388,5.64162485531412,5.65686725738998,5.86239813551871,4.11860621300925,5.68454639350177,5.92871354150867,6.12212386012605,4.74570570915549,6.11823254036507,6.22231963450906,5.9601408620626,4.90100016830024,3.6501882242596,5.48899538528031,3.99711357939119,5.63268731910444,4.40819382446072
hsa-let-7i-5p,12.9911583322796,12.7624750124005,12.6632309233235,12.4515793406914,12.0869876695571,12.3249558342597,12.6601330600875,12.4632802154142,12.13704220107,11.9260661295322,11.9697121288423,11.931636983629,11.8055150849953,12.1891111384772,12.5773487155591,12.0171495283727,11.9895889733645,12.2211700401137,12.0374221915542,12.1002508988105,12.6785688575431,12.7763691330347,12.478811285541,12.8566106573903,12.2254678498033,12.3469749841975,12.1125595404841,12.2628132754434,12.3639203160657,12.539292407297,12.332346112719,12.4490247643625,12.9145222727331,12.8317281038395,12.1338582684538,12.3549939834792,12.8990257046396,12.6871949356293,12.8894530490093,12.4743563702602,12.765431685275,12.7939942201241,12.8060140651575,12.9527025160815,13.0574714489323,12.4811341305394,12.8209183146669,12.748184743959,12.584885092685,11.9110001971199,12.0396329623711,12.1265226840217,12.2883701610805,12.2833907116225,12.5251368394414,12.9617371766332,12.2605246173546,12.6628814384114,12.4374817306447,12.1998707648474,12.6818790599247,12.0537183647608,13.1431382861868,12.5932241245179,12.518106709468,12.8564758793703,12.8384743191005,12.5754329999681,12.6865952541047,12.7585241524681,12.7184979697589,12.8227297681331,12.6989268478723,12.1363149742919,12.3381332017886,12.8462778550923,12.1083560799929,13.8576284746029,12.7205257605064,12.8118122287043
hsa-miR-1,11.9548757930892,12.1320505936114,12.4725191382993,12.0679496166464,11.4348202631221,11.6946350026401,12.0882215528314,11.5659686004813,11.4560447496799,11.7686215631652,10.5633398920939,9.37157144522518,9.62907147968154,10.1586963057057,9.84659582869111,10.5723082006742,10.2893092802593,8.40372273653948,10.3869392510599,8.98734835666027,11.6374857724544,11.3848683609628,11.6695820317669,11.8252309591564,11.9463192863287,12.2638709471681,10.3656068489898,10.0149118809549,12.2020724016174,11.0211611477741,10.1776770110361,9.94262066877849,10.045143082075,9.90963061395403,10.0317754146148,9.16441175251393,7.74009233086103,9.36806699724958,5.97151642485602,9.23807459031217,11.7977910703971,12.287250711413,11.2021313299294,12.7433775118576,9.21883264099018,11.6173395590761,11.1506293256434,11.6024468803613,11.8797072464075,11.4926743130835,9.79533274794154,9.73290696624533,9.16073422495779,8.85830287457466,9.34210028525469,9.8473219587436,9.83338244077647,9.23229934136362,10.0984937537873,9.145370751484,12.0227491099502,10.3474317996994,12.1952962451387,11.1046726424486,11.5727618370768,11.4665078470597,11.6139766097823,11.8326711342299,11.1167932784004,12.3582801754664,10.307397781526,9.26461742931673,9.04840974566051,10.0278397148172,8.4413517823211,8.6686031772476,8.41796057228615,7.81852498594122,9.29538981753063,9.49167798695845
hsa-miR-100-3p,1.25274698387032,0.5884363436955,1.23974675028683,2.44091206962831,2.36006003433449,1.48887137546572,1.00321201399624,1.11530962733003,1.20003252006255,1.95324774202985,2.30322909965368,1.79589456271465,2.3185362792536,2.13543081325444,0.390891186529352,1.60036279622666,1.77748728448902,2.60652428859236,2.03520032023245,2.43596266282938,0.374092318239609,1.05931473094491,1.59222680686578,1.83537735452574,1.4549335251065,1.75151446415986,1.74351140187344,2.43152854801002,1.67114155126609,0.595819968390757,1.36440886927007,1.87385463350147,3.05325964689473,2.55133748616297,1.95426956165533,2.78376485129834,2.18773761829172,1.49722746996333,1.65233894098469,1.84481197017002,2.08096366651988,1.4979351034761,1.94563792973122,0.0559268397232142,0.475645598322668,1.20191052277344,1.609669814395,2.05932603012768,1.771742950786,1.83872177850971,2.98454732364008,2.03300401480767,2.00721286849857,1.32606304683571,2.17275758338866,1.85898463651322,2.45786472821955,1.73052245845472,1.27422980723063,2.17680474888816,2.36350890683996,2.35717111747447,2.04593520585277,2.74057513829466,2.36824708878872,2.68807299329337,0.719716136307003,1.97166641785988,2.22845970738231,1.47513963279751,2.56423908583048,2.20577705823903,3.92901620925279,3.14546027505687,1.84242534211478,2.14198292252248,1.89540257941572,2.20984290337691,2.33681920165802,0.633260380095489
