ensemblID,analysis,sample_site,group,Precursor,geneID,ensemblID.y,type,entrezID,score
ENSG00000153814,DP,Macula,DP.Macula,"",JAZF1,ENSG00000153814,ENS,221895,3
ENSG00000153814,DP,Periphery,DP.Periphery,"",JAZF1,ENSG00000153814,ENS,221895,3
ENSG00000153814,DE,Macula,DE.Macula,"",JAZF1,ENSG00000153814,ENS,221895,3
ENSG00000153815,DP,Macula,DP.Macula,"",CMIP,ENSG00000153815,ENS,80790,1
ENSG00000153896,DP,Macula,DP.Macula,"",ZNF599,ENSG00000153896,ENS,148103,1
ENSG00000153902,DP,Macula,DP.Macula,"",LGI4,ENSG00000153902,ENS,163175,2
ENSG00000153902,DE,Macula,DE.Macula,"",LGI4,ENSG00000153902,ENS,163175,2
ENSG00000153904,DP,Macula,DP.Macula,"",DDAH1,ENSG00000153904,ENS,23576,1
ENSG00000154027,DP,Macula,DP.Macula,"",AK5,ENSG00000154027,ENS,26289,1
ENSG00000154134,DE,Macula,DE.Macula,"",ROBO3,ENSG00000154134,ENS,64221,1
ENSG00000154153,DP,Macula,DP.Macula,"",RETREG1,ENSG00000154153,ENS,54463,2
ENSG00000154153,DE,Macula,DE.Macula,"",RETREG1,ENSG00000154153,ENS,54463,2
ENSG00000154175,DE,Macula,DE.Macula,"",ABI3BP,ENSG00000154175,ENS,25890,1
ENSG00000154237,DE,Periphery,DE.Periphery,"",LRRK1,ENSG00000154237,ENS,79705,1
ENSG00000154262,DP,Macula,DP.Macula,"",ABCA6,ENSG00000154262,ENS,23460,1
ENSG00000154274,DP,Macula,DP.Macula,"",C4orf19,ENSG00000154274,ENS,55286,1
ENSG00000154277,DP,Macula,DP.Macula,"",UCHL1,ENSG00000154277,ENS,7345,2
ENSG00000154277,DE,Macula,DE.Macula,"",UCHL1,ENSG00000154277,ENS,7345,2
ENSG00000154319,DP,Macula,DP.Macula,"",FAM167A,ENSG00000154319,ENS,83648,1
ENSG00000154429,DE,Periphery,DE.Periphery,"",CCSAP,ENSG00000154429,ENS,126731,1
ENSG00000154447,DP,Macula,DP.Macula,"",SH3RF1,ENSG00000154447,ENS,57630,2
ENSG00000154447,DE,Macula,DE.Macula,"",SH3RF1,ENSG00000154447,ENS,57630,2
ENSG00000154511,DP,Macula,DP.Macula,"",DIPK1A,ENSG00000154511,ENS,388650,2
ENSG00000154511,DE,Macula,DE.Macula,"",DIPK1A,ENSG00000154511,ENS,388650,2
ENSG00000154518,DE,Periphery,DE.Periphery,"",ATP5MC3,ENSG00000154518,ENS,518,1
ENSG00000154556,DP,Macula,DP.Macula,"",SORBS2,ENSG00000154556,ENS,8470,1
ENSG00000154582,DE,Periphery,DE.Periphery,"",ELOC,ENSG00000154582,ENS,6921,1
ENSG00000154721,DP,Macula,DP.Macula,"",JAM2,ENSG00000154721,ENS,58494,1
ENSG00000154723,DE,Periphery,DE.Periphery,"",ATP5PF,ENSG00000154723,ENS,522,1
ENSG00000154832,DE,Periphery,DE.Periphery,"",CXXC1,ENSG00000154832,ENS,30827,1
ENSG00000154930,DE,Periphery,DE.Periphery,"",ACSS1,ENSG00000154930,ENS,84532,1
ENSG00000155097,DE,Periphery,DE.Periphery,"",ATP6V1C1,ENSG00000155097,ENS,528,1
ENSG00000155099,DP,Macula,DP.Macula,"",PIP4P2,ENSG00000155099,ENS,55529,1
ENSG00000155254,DE,Periphery,DE.Periphery,"",MARVELD1,ENSG00000155254,ENS,83742,1
ENSG00000155275,DE,Periphery,DE.Periphery,"",TRMT44,ENSG00000155275,ENS,152992,1
ENSG00000155287,DE,Periphery,DE.Periphery,"",SLC25A28,ENSG00000155287,ENS,81894,1
ENSG00000155304,DE,Periphery,DE.Periphery,"",HSPA13,ENSG00000155304,ENS,6782,1
ENSG00000155367,DP,Macula,DP.Macula,"",PPM1J,ENSG00000155367,ENS,333926,1
ENSG00000155463,DE,Periphery,DE.Periphery,"",OXA1L,ENSG00000155463,ENS,5018,1
ENSG00000155511,DE,Macula,DE.Macula,"",GRIA1,ENSG00000155511,ENS,2890,1
ENSG00000155530,DP,Macula,DP.Macula,"",LRGUK,ENSG00000155530,ENS,136332,2
ENSG00000155530,DE,Macula,DE.Macula,"",LRGUK,ENSG00000155530,ENS,136332,2
ENSG00000155666,DP,Macula,DP.Macula,"",KDM8,ENSG00000155666,ENS,79831,3
ENSG00000155666,DP,Periphery,DP.Periphery,"",KDM8,ENSG00000155666,ENS,79831,3
ENSG00000155666,DE,Macula,DE.Macula,"",KDM8,ENSG00000155666,ENS,79831,3
ENSG00000155729,DP,Periphery,DP.Periphery,"",KCTD18,ENSG00000155729,ENS,130535,2
ENSG00000155729,DE,Periphery,DE.Periphery,"",KCTD18,ENSG00000155729,ENS,130535,2
ENSG00000155760,DE,Macula,DE.Macula,"",FZD7,ENSG00000155760,ENS,8324,2
ENSG00000155760,DE,Periphery,DE.Periphery,"",FZD7,ENSG00000155760,ENS,8324,2
ENSG00000155792,DP,Macula,DP.Macula,"",DEPTOR,ENSG00000155792,ENS,64798,1
ENSG00000155893,DP,Macula,DP.Macula,"",PXYLP1,ENSG00000155893,ENS,92370,1
ENSG00000155961,DE,Macula,DE.Macula,"",RAB39B,ENSG00000155961,ENS,116442,1
ENSG00000155966,DP,Macula,DP.Macula,"",AFF2,ENSG00000155966,ENS,2334,1
ENSG00000156011,DP,Macula,DP.Macula,"",PSD3,ENSG00000156011,ENS,23362,2
ENSG00000156011,DE,Macula,DE.Macula,"",PSD3,ENSG00000156011,ENS,23362,2
ENSG00000156097,DP,Macula,DP.Macula,"",GPR61,ENSG00000156097,ENS,83873,1
ENSG00000156110,DP,Macula,DP.Macula,"",ADK,ENSG00000156110,ENS,132,2
ENSG00000156110,DE,Macula,DE.Macula,"",ADK,ENSG00000156110,ENS,132,2
ENSG00000156136,DE,Periphery,DE.Periphery,"",DCK,ENSG00000156136,ENS,1633,1
ENSG00000156261,DP,Periphery,DP.Periphery,"",CCT8,ENSG00000156261,ENS,10694,3
ENSG00000156261,DE,Macula,DE.Macula,"",CCT8,ENSG00000156261,ENS,10694,3
ENSG00000156261,DE,Periphery,DE.Periphery,"",CCT8,ENSG00000156261,ENS,10694,3
ENSG00000156298,DE,Periphery,DE.Periphery,"",TSPAN7,ENSG00000156298,ENS,7102,1
ENSG00000156411,DE,Periphery,DE.Periphery,"",ATP5MPL,ENSG00000156411,ENS,9556,1
ENSG00000156467,DE,Macula,DE.Macula,"",UQCRB,ENSG00000156467,ENS,7381,2
ENSG00000156467,DE,Periphery,DE.Periphery,"",UQCRB,ENSG00000156467,ENS,7381,2
ENSG00000156471,DP,Macula,DP.Macula,"",PTDSS1,ENSG00000156471,ENS,9791,2
ENSG00000156471,DE,Macula,DE.Macula,"",PTDSS1,ENSG00000156471,ENS,9791,2
ENSG00000156521,DE,Periphery,DE.Periphery,"",TYSND1,ENSG00000156521,ENS,219743,1
ENSG00000156603,DP,Macula,DP.Macula,"",MED19,ENSG00000156603,ENS,219541,1
ENSG00000156642,DP,Macula,DP.Macula,"",NPTN,ENSG00000156642,ENS,27020,1
ENSG00000156650,DP,Periphery,DP.Periphery,"",KAT6B,ENSG00000156650,ENS,23522,2
ENSG00000156650,DE,Macula,DE.Macula,"",KAT6B,ENSG00000156650,ENS,23522,2
ENSG00000156697,DP,Macula,DP.Macula,"",UTP14A,ENSG00000156697,ENS,10813,1
ENSG00000156795,DP,Macula,DP.Macula,"",WDYHV1,ENSG00000156795,ENS,55093,1
ENSG00000156853,DP,Periphery,DP.Periphery,"",ZNF689,ENSG00000156853,ENS,115509,1
ENSG00000156860,DP,Macula,DP.Macula,"",FBRS,ENSG00000156860,ENS,64319,1
ENSG00000156875,DP,Macula,DP.Macula,"",MFSD14A,ENSG00000156875,ENS,64645,3
ENSG00000156875,DE,Macula,DE.Macula,"",MFSD14A,ENSG00000156875,ENS,64645,3
ENSG00000156875,DE,Periphery,DE.Periphery,"",MFSD14A,ENSG00000156875,ENS,64645,3
ENSG00000156925,DE,Macula,DE.Macula,"",ZIC3,ENSG00000156925,ENS,7547,2
ENSG00000156925,DE,Periphery,DE.Periphery,"",ZIC3,ENSG00000156925,ENS,7547,2
ENSG00000156958,DP,Macula,DP.Macula,"",GALK2,ENSG00000156958,ENS,2585,1
ENSG00000156976,DE,Macula,DE.Macula,"",EIF4A2,ENSG00000156976,ENS,1974,1
ENSG00000157014,DP,Macula,DP.Macula,"",TATDN2,ENSG00000157014,ENS,9797,4
ENSG00000157014,DP,Periphery,DP.Periphery,"",TATDN2,ENSG00000157014,ENS,9797,4
ENSG00000157014,DE,Macula,DE.Macula,"",TATDN2,ENSG00000157014,ENS,9797,4
ENSG00000157014,DE,Periphery,DE.Periphery,"",TATDN2,ENSG00000157014,ENS,9797,4
ENSG00000157087,DP,Macula,DP.Macula,"",ATP2B2,ENSG00000157087,ENS,491,1
ENSG00000157184,DP,Macula,DP.Macula,"",CPT2,ENSG00000157184,ENS,1376,1
ENSG00000157191,DP,Periphery,DP.Periphery,"",NECAP2,ENSG00000157191,ENS,55707,3
ENSG00000157191,DE,Macula,DE.Macula,"",NECAP2,ENSG00000157191,ENS,55707,3
ENSG00000157191,DE,Periphery,DE.Periphery,"",NECAP2,ENSG00000157191,ENS,55707,3
ENSG00000157193,DP,Macula,DP.Macula,"",LRP8,ENSG00000157193,ENS,7804,1
ENSG00000157368,DE,Periphery,DE.Periphery,"",IL34,ENSG00000157368,ENS,146433,1
ENSG00000157445,DP,Macula,DP.Macula,"",CACNA2D3,ENSG00000157445,ENS,55799,1
ENSG00000157514,DP,Macula,DP.Macula,"",TSC22D3,ENSG00000157514,ENS,1831,2
ENSG00000157514,DE,Macula,DE.Macula,"",TSC22D3,ENSG00000157514,ENS,1831,2
ENSG00000157557,DP,Periphery,DP.Periphery,"",ETS2,ENSG00000157557,ENS,2114,1
ENSG00000157600,DP,Macula,DP.Macula,"",TMEM164,ENSG00000157600,ENS,84187,1
ENSG00000157637,DP,Periphery,DP.Periphery,"",SLC38A10,ENSG00000157637,ENS,124565,2
ENSG00000157637,DE,Periphery,DE.Periphery,"",SLC38A10,ENSG00000157637,ENS,124565,2
ENSG00000157680,DP,Macula,DP.Macula,"",DGKI,ENSG00000157680,ENS,9162,2
ENSG00000157680,DP,Periphery,DP.Periphery,"",DGKI,ENSG00000157680,ENS,9162,2
ENSG00000157693,DP,Macula,DP.Macula,"",TMEM268,ENSG00000157693,ENS,203197,1
ENSG00000157764,DE,Periphery,DE.Periphery,"",BRAF,ENSG00000157764,ENS,673,1
ENSG00000157823,DE,Periphery,DE.Periphery,"",AP3S2,ENSG00000157823,ENS,10239,1
ENSG00000157890,DP,Periphery,DP.Periphery,"",MEGF11,ENSG00000157890,ENS,84465,1
ENSG00000157911,DP,Macula,DP.Macula,"",PEX10,ENSG00000157911,ENS,5192,1
ENSG00000157978,DP,Macula,DP.Macula,"",LDLRAP1,ENSG00000157978,ENS,26119,1
ENSG00000158109,DE,Periphery,DE.Periphery,"",TPRG1L,ENSG00000158109,ENS,127262,1
ENSG00000158156,DE,Periphery,DE.Periphery,"",XKR8,ENSG00000158156,ENS,55113,1
ENSG00000158169,DP,Periphery,DP.Periphery,"",FANCC,ENSG00000158169,ENS,2176,1
ENSG00000158286,DE,Macula,DE.Macula,"",RNF207,ENSG00000158286,ENS,388591,2
ENSG00000158286,DE,Periphery,DE.Periphery,"",RNF207,ENSG00000158286,ENS,388591,2
ENSG00000158457,DP,Macula,DP.Macula,"",TSPAN33,ENSG00000158457,ENS,340348,2
ENSG00000158457,DE,Macula,DE.Macula,"",TSPAN33,ENSG00000158457,ENS,340348,2
ENSG00000158458,DP,Macula,DP.Macula,"",NRG2,ENSG00000158458,ENS,9542,1
ENSG00000158470,DE,Macula,DE.Macula,"",B4GALT5,ENSG00000158470,ENS,9334,1
ENSG00000158669,DP,Macula,DP.Macula,"",GPAT4,ENSG00000158669,ENS,137964,1
ENSG00000158793,DP,Macula,DP.Macula,"",NIT1,ENSG00000158793,ENS,4817,1
ENSG00000158796,DE,Periphery,DE.Periphery,"",DEDD,ENSG00000158796,ENS,9191,1
ENSG00000158856,DP,Macula,DP.Macula,"",DMTN,ENSG00000158856,ENS,2039,2
ENSG00000158856,DE,Macula,DE.Macula,"",DMTN,ENSG00000158856,ENS,2039,2
ENSG00000158859,DP,Macula,DP.Macula,"",ADAMTS4,ENSG00000158859,ENS,9507,4
ENSG00000158859,DP,Periphery,DP.Periphery,"",ADAMTS4,ENSG00000158859,ENS,9507,4
ENSG00000158859,DE,Macula,DE.Macula,"",ADAMTS4,ENSG00000158859,ENS,9507,4
ENSG00000158859,DE,Periphery,DE.Periphery,"",ADAMTS4,ENSG00000158859,ENS,9507,4
ENSG00000159128,DP,Macula,DP.Macula,"",IFNGR2,ENSG00000159128,ENS,3460,1
ENSG00000159164,DP,Macula,DP.Macula,"",SV2A,ENSG00000159164,ENS,9900,2
ENSG00000159164,DE,Macula,DE.Macula,"",SV2A,ENSG00000159164,ENS,9900,2
ENSG00000159239,DP,Macula,DP.Macula,"",AC005041.1,ENSG00000159239,ENS,,1
ENSG00000159248,DP,Macula,DP.Macula,"",GJD2,ENSG00000159248,ENS,57369,1
ENSG00000159267,DP,Macula,DP.Macula,"",HLCS,ENSG00000159267,ENS,3141,1
ENSG00000159307,DP,Macula,DP.Macula,"",SCUBE1,ENSG00000159307,ENS,80274,1
ENSG00000159322,DE,Periphery,DE.Periphery,"",ADPGK,ENSG00000159322,ENS,83440,1
ENSG00000159363,DE,Macula,DE.Macula,"",ATP13A2,ENSG00000159363,ENS,23400,1
ENSG00000159461,DP,Macula,DP.Macula,"",AMFR,ENSG00000159461,ENS,267,1
ENSG00000159640,DE,Periphery,DE.Periphery,"",ACE,ENSG00000159640,ENS,1636,1
ENSG00000159733,DP,Macula,DP.Macula,"",ZFYVE28,ENSG00000159733,ENS,57732,2
ENSG00000159733,DE,Periphery,DE.Periphery,"",ZFYVE28,ENSG00000159733,ENS,57732,2
ENSG00000159753,DP,Macula,DP.Macula,"",CARMIL2,ENSG00000159753,ENS,146206,1
ENSG00000160145,DP,Macula,DP.Macula,"",KALRN,ENSG00000160145,ENS,8997,1
ENSG00000160183,DE,Macula,DE.Macula,"",TMPRSS3,ENSG00000160183,ENS,64699,1
ENSG00000160193,DE,Periphery,DE.Periphery,"",WDR4,ENSG00000160193,ENS,10785,1
ENSG00000160209,DP,Macula,DP.Macula,"",PDXK,ENSG00000160209,ENS,105372824,2
ENSG00000160209,DE,Macula,DE.Macula,"",PDXK,ENSG00000160209,ENS,105372824,2
ENSG00000160214,DP,Periphery,DP.Periphery,"",RRP1,ENSG00000160214,ENS,8568,2
ENSG00000160214,DE,Periphery,DE.Periphery,"",RRP1,ENSG00000160214,ENS,8568,2
ENSG00000160256,DP,Macula,DP.Macula,"",FAM207A,ENSG00000160256,ENS,85395,1
ENSG00000160285,DE,Macula,DE.Macula,"",LSS,ENSG00000160285,ENS,4047,1
ENSG00000160298,DP,Macula,DP.Macula,"",C21orf58,ENSG00000160298,ENS,54058,2
ENSG00000160298,DP,Periphery,DP.Periphery,"",C21orf58,ENSG00000160298,ENS,54058,2
ENSG00000160323,DP,Periphery,DP.Periphery,"",ADAMTS13,ENSG00000160323,ENS,11093,2
ENSG00000160323,DE,Periphery,DE.Periphery,"",ADAMTS13,ENSG00000160323,ENS,11093,2
ENSG00000160345,DP,Macula,DP.Macula,"",C9orf116,ENSG00000160345,ENS,138162,1
ENSG00000160360,DP,Macula,DP.Macula,"",GPSM1,ENSG00000160360,ENS,26086,1
ENSG00000160404,DP,Periphery,DP.Periphery,"",TOR2A,ENSG00000160404,ENS,27433,1
ENSG00000160678,DE,Macula,DE.Macula,"",S100A1,ENSG00000160678,ENS,6271,1
ENSG00000160685,DE,Periphery,DE.Periphery,"",ZBTB7B,ENSG00000160685,ENS,51043,1
ENSG00000160746,DE,Periphery,DE.Periphery,"",ANO10,ENSG00000160746,ENS,55129,1
ENSG00000160753,DP,Macula,DP.Macula,"",RUSC1,ENSG00000160753,ENS,23623,1
ENSG00000160949,DP,Periphery,DP.Periphery,"",TONSL,ENSG00000160949,ENS,4796,2
ENSG00000160949,DE,Periphery,DE.Periphery,"",TONSL,ENSG00000160949,ENS,4796,2
ENSG00000160972,DP,Macula,DP.Macula,"",PPP1R16A,ENSG00000160972,ENS,84988,1
ENSG00000160993,DP,Macula,DP.Macula,"",ALKBH4,ENSG00000160993,ENS,54784,1
ENSG00000161036,DE,Periphery,DE.Periphery,"",LRWD1,ENSG00000161036,ENS,222229,1
ENSG00000161040,DP,Macula,DP.Macula,"",FBXL13,ENSG00000161040,ENS,222235,1
ENSG00000161179,DE,Periphery,DE.Periphery,"",YDJC,ENSG00000161179,ENS,150223,1
ENSG00000161203,DE,Macula,DE.Macula,"",AP2M1,ENSG00000161203,ENS,1173,2
ENSG00000161203,DE,Periphery,DE.Periphery,"",AP2M1,ENSG00000161203,ENS,1173,2
ENSG00000161243,DP,Periphery,DP.Periphery,"",FBXO27,ENSG00000161243,ENS,126433,1
ENSG00000161618,DP,Periphery,DP.Periphery,"",ALDH16A1,ENSG00000161618,ENS,126133,2
ENSG00000161618,DE,Periphery,DE.Periphery,"",ALDH16A1,ENSG00000161618,ENS,126133,2
ENSG00000161671,DE,Periphery,DE.Periphery,"",EMC10,ENSG00000161671,ENS,284361,1
ENSG00000161714,DE,Periphery,DE.Periphery,"",PLCD3,ENSG00000161714,ENS,113026,1
ENSG00000161920,DP,Periphery,DP.Periphery,"",MED11,ENSG00000161920,ENS,400569,1
ENSG00000161921,DP,Macula,DP.Macula,"",CXCL16,ENSG00000161921,ENS,58191,1
ENSG00000161955,DE,Macula,DE.Macula,"",TNFSF13,ENSG00000161955,ENS,8741,2
ENSG00000161955,DE,Periphery,DE.Periphery,"",TNFSF13,ENSG00000161955,ENS,8741,2
ENSG00000161996,DP,Macula,DP.Macula,"",WDR90,ENSG00000161996,ENS,197335,1
ENSG00000162188,DP,Macula,DP.Macula,"",GNG3,ENSG00000162188,ENS,2785,2
ENSG00000162188,DE,Periphery,DE.Periphery,"",GNG3,ENSG00000162188,ENS,2785,2
ENSG00000162244,DP,Macula,DP.Macula,"",RPL29,ENSG00000162244,ENS,6159,1
ENSG00000162337,DE,Macula,DE.Macula,"",LRP5,ENSG00000162337,ENS,4041,2
ENSG00000162337,DE,Periphery,DE.Periphery,"",LRP5,ENSG00000162337,ENS,4041,2
ENSG00000162368,DP,Macula,DP.Macula,"",CMPK1,ENSG00000162368,ENS,51727,2
ENSG00000162368,DE,Macula,DE.Macula,"",CMPK1,ENSG00000162368,ENS,51727,2
ENSG00000162378,DP,Macula,DP.Macula,"",ZYG11B,ENSG00000162378,ENS,79699,2
ENSG00000162378,DE,Macula,DE.Macula,"",ZYG11B,ENSG00000162378,ENS,79699,2
ENSG00000162407,DE,Macula,DE.Macula,"",PLPP3,ENSG00000162407,ENS,8613,1
ENSG00000162408,DE,Periphery,DE.Periphery,"",NOL9,ENSG00000162408,ENS,79707,1
ENSG00000162426,DP,Macula,DP.Macula,"",SLC45A1,ENSG00000162426,ENS,50651,1
ENSG00000162434,DP,Macula,DP.Macula,"",JAK1,ENSG00000162434,ENS,3716,2
ENSG00000162434,DE,Macula,DE.Macula,"",JAK1,ENSG00000162434,ENS,3716,2
ENSG00000162461,DP,Macula,DP.Macula,"",SLC25A34,ENSG00000162461,ENS,284723,1
ENSG00000162494,DP,Macula,DP.Macula,"",LRRC38,ENSG00000162494,ENS,126755,2
ENSG00000162494,DE,Macula,DE.Macula,"",LRRC38,ENSG00000162494,ENS,126755,2
ENSG00000162521,DE,Periphery,DE.Periphery,"",RBBP4,ENSG00000162521,ENS,5928,1
ENSG00000162543,DP,Macula,DP.Macula,"",UBXN10,ENSG00000162543,ENS,127733,1
ENSG00000162545,DP,Macula,DP.Macula,"",CAMK2N1,ENSG00000162545,ENS,55450,2
ENSG00000162545,DE,Periphery,DE.Periphery,"",CAMK2N1,ENSG00000162545,ENS,55450,2
ENSG00000162600,DP,Macula,DP.Macula,"",OMA1,ENSG00000162600,ENS,115209,1
ENSG00000162616,DE,Macula,DE.Macula,"",DNAJB4,ENSG00000162616,ENS,11080,1
ENSG00000162631,DP,Macula,DP.Macula,"",NTNG1,ENSG00000162631,ENS,22854,1
ENSG00000162636,DP,Macula,DP.Macula,"",FAM102B,ENSG00000162636,ENS,284611,1
ENSG00000162804,DE,Periphery,DE.Periphery,"",SNED1,ENSG00000162804,ENS,25992,1
ENSG00000162852,DP,Macula,DP.Macula,"",CNST,ENSG00000162852,ENS,163882,3
ENSG00000162852,DE,Macula,DE.Macula,"",CNST,ENSG00000162852,ENS,163882,3
ENSG00000162852,DE,Periphery,DE.Periphery,"",CNST,ENSG00000162852,ENS,163882,3
ENSG00000162923,DP,Periphery,DP.Periphery,"",WDR26,ENSG00000162923,ENS,80232,3
ENSG00000162923,DE,Macula,DE.Macula,"",WDR26,ENSG00000162923,ENS,80232,3
ENSG00000162923,DE,Periphery,DE.Periphery,"",WDR26,ENSG00000162923,ENS,80232,3
ENSG00000162989,DP,Macula,DP.Macula,"",KCNJ3,ENSG00000162989,ENS,3760,1
ENSG00000163082,DP,Macula,DP.Macula,"",SGPP2,ENSG00000163082,ENS,130367,1
ENSG00000163083,DP,Macula,DP.Macula,"",INHBB,ENSG00000163083,ENS,3625,2
ENSG00000163083,DE,Macula,DE.Macula,"",INHBB,ENSG00000163083,ENS,3625,2
ENSG00000163251,DP,Macula,DP.Macula,"",FZD5,ENSG00000163251,ENS,7855,2
ENSG00000163251,DE,Macula,DE.Macula,"",FZD5,ENSG00000163251,ENS,7855,2
ENSG00000163285,DP,Periphery,DP.Periphery,"",GABRG1,ENSG00000163285,ENS,2565,1
ENSG00000163288,DP,Macula,DP.Macula,"",GABRB1,ENSG00000163288,ENS,2560,2
ENSG00000163288,DE,Macula,DE.Macula,"",GABRB1,ENSG00000163288,ENS,2560,2
ENSG00000163346,DP,Macula,DP.Macula,"",PBXIP1,ENSG00000163346,ENS,57326,2
ENSG00000163346,DE,Macula,DE.Macula,"",PBXIP1,ENSG00000163346,ENS,57326,2
ENSG00000163430,DE,Periphery,DE.Periphery,"",FSTL1,ENSG00000163430,ENS,11167,1
ENSG00000163472,DP,Periphery,DP.Periphery,"",TMEM79,ENSG00000163472,ENS,84283,1
ENSG00000163485,DP,Periphery,DP.Periphery,"",ADORA1,ENSG00000163485,ENS,134,2
ENSG00000163485,DE,Periphery,DE.Periphery,"",ADORA1,ENSG00000163485,ENS,134,2
ENSG00000163535,DE,Periphery,DE.Periphery,"",SGO2,ENSG00000163535,ENS,151246,1
ENSG00000163536,DP,Periphery,DP.Periphery,"",SERPINI1,ENSG00000163536,ENS,5274,2
ENSG00000163536,DE,Periphery,DE.Periphery,"",SERPINI1,ENSG00000163536,ENS,5274,2
ENSG00000163539,DE,Periphery,DE.Periphery,"",CLASP2,ENSG00000163539,ENS,23122,1
ENSG00000163634,DE,Periphery,DE.Periphery,"",THOC7,ENSG00000163634,ENS,80145,1
ENSG00000163638,DP,Macula,DP.Macula,"",ADAMTS9,ENSG00000163638,ENS,56999,3
ENSG00000163638,DP,Periphery,DP.Periphery,"",ADAMTS9,ENSG00000163638,ENS,56999,3
ENSG00000163638,DE,Periphery,DE.Periphery,"",ADAMTS9,ENSG00000163638,ENS,56999,3
ENSG00000163644,DP,Macula,DP.Macula,"",PPM1K,ENSG00000163644,ENS,152926,2
ENSG00000163644,DE,Macula,DE.Macula,"",PPM1K,ENSG00000163644,ENS,152926,2
ENSG00000163646,DP,Macula,DP.Macula,"",CLRN1,ENSG00000163646,ENS,7401,3
ENSG00000163646,DE,Macula,DE.Macula,"",CLRN1,ENSG00000163646,ENS,7401,3
ENSG00000163646,DE,Periphery,DE.Periphery,"",CLRN1,ENSG00000163646,ENS,7401,3
ENSG00000163702,DE,Periphery,DE.Periphery,"",IL17RC,ENSG00000163702,ENS,84818,1
ENSG00000163719,DP,Periphery,DP.Periphery,"",MTMR14,ENSG00000163719,ENS,64419,1
ENSG00000163788,DE,Periphery,DE.Periphery,"",SNRK,ENSG00000163788,ENS,54861,1
ENSG00000163873,DE,Periphery,DE.Periphery,"",GRIK3,ENSG00000163873,ENS,2899,1
ENSG00000163875,DE,Periphery,DE.Periphery,"",MEAF6,ENSG00000163875,ENS,64769,1
ENSG00000163950,DP,Macula,DP.Macula,"",SLBP,ENSG00000163950,ENS,7884,2
ENSG00000163950,DE,Macula,DE.Macula,"",SLBP,ENSG00000163950,ENS,7884,2
ENSG00000163961,DP,Macula,DP.Macula,"",RNF168,ENSG00000163961,ENS,165918,2
ENSG00000163961,DE,Macula,DE.Macula,"",RNF168,ENSG00000163961,ENS,165918,2
ENSG00000163995,DE,Macula,DE.Macula,"",ABLIM2,ENSG00000163995,ENS,84448,1
ENSG00000164023,DP,Periphery,DP.Periphery,"",SGMS2,ENSG00000164023,ENS,166929,1
ENSG00000164024,DP,Macula,DP.Macula,"",METAP1,ENSG00000164024,ENS,23173,1
ENSG00000164032,DE,Periphery,DE.Periphery,"",H2AFZ,ENSG00000164032,ENS,3015,1
ENSG00000164048,DE,Periphery,DE.Periphery,"",ZNF589,ENSG00000164048,ENS,51385,1
ENSG00000164070,DE,Macula,DE.Macula,"",HSPA4L,ENSG00000164070,ENS,22824,2
ENSG00000164070,DE,Periphery,DE.Periphery,"",HSPA4L,ENSG00000164070,ENS,22824,2
ENSG00000164128,DP,Macula,DP.Macula,"",NPY1R,ENSG00000164128,ENS,4886,1
ENSG00000164171,DE,Periphery,DE.Periphery,"",ITGA2,ENSG00000164171,ENS,3673,1
ENSG00000164172,DP,Macula,DP.Macula,"",MOCS2,ENSG00000164172,ENS,4338,3
ENSG00000164172,DE,Macula,DE.Macula,"",MOCS2,ENSG00000164172,ENS,4338,3
ENSG00000164172,DE,Periphery,DE.Periphery,"",MOCS2,ENSG00000164172,ENS,4338,3
ENSG00000164176,DP,Periphery,DP.Periphery,"",EDIL3,ENSG00000164176,ENS,10085,2
ENSG00000164176,DE,Periphery,DE.Periphery,"",EDIL3,ENSG00000164176,ENS,10085,2
ENSG00000164181,DE,Periphery,DE.Periphery,"",ELOVL7,ENSG00000164181,ENS,79993,1
ENSG00000164209,DP,Macula,DP.Macula,"",SLC25A46,ENSG00000164209,ENS,91137,1
ENSG00000164236,DP,Macula,DP.Macula,"",ANKRD33B,ENSG00000164236,ENS,651746,1
ENSG00000164253,DE,Periphery,DE.Periphery,"",WDR41,ENSG00000164253,ENS,55255,1
ENSG00000164270,DE,Periphery,DE.Periphery,"",HTR4,ENSG00000164270,ENS,3360,1
ENSG00000164284,DE,Macula,DE.Macula,"",GRPEL2,ENSG00000164284,ENS,134266,1
ENSG00000164318,DP,Macula,DP.Macula,"",EGFLAM,ENSG00000164318,ENS,133584,1
ENSG00000164327,DE,Periphery,DE.Periphery,"",RICTOR,ENSG00000164327,ENS,253260,1
ENSG00000164342,DE,Macula,DE.Macula,"",TLR3,ENSG00000164342,ENS,7098,2
ENSG00000164342,DE,Periphery,DE.Periphery,"",TLR3,ENSG00000164342,ENS,7098,2
ENSG00000164403,DE,Periphery,DE.Periphery,"",SHROOM1,ENSG00000164403,ENS,134549,1
ENSG00000164418,DP,Macula,DP.Macula,"",GRIK2,ENSG00000164418,ENS,2898,1
ENSG00000164506,DP,Macula,DP.Macula,"",STXBP5,ENSG00000164506,ENS,134957,1
ENSG00000164574,DP,Macula,DP.Macula,"",GALNT10,ENSG00000164574,ENS,55568,3
ENSG00000164574,DE,Macula,DE.Macula,"",GALNT10,ENSG00000164574,ENS,55568,3
ENSG00000164574,DE,Periphery,DE.Periphery,"",GALNT10,ENSG00000164574,ENS,55568,3
