sample_site,ensemblID,beta
Macula,ENSG00000101558,0.000725424101235669
Macula,ENSG00000106078,0.00340526159380497
Macula,ENSG00000114279,0.00311004121528036
Macula,ENSG00000138092,0.0083787133759549
Macula,ENSG00000184368,0.00430614963946717
Macula,ENSG00000188486,-0.000520928989996715
Macula,ENSG00000212978,0.00271565724798256
Macula,ENSG00000111913,-0.000905431226873907
Macula,ENSG00000070444,-0.00254102305216736
Macula,ENSG00000159461,-0.0048564532919245
Macula,ENSG00000204843,0.000350224507920607
Macula,ENSG00000131171,0.00239612234287067
Macula,ENSG00000140829,0.0022815743766083
Macula,ENSG00000181555,0.00269757976339386
Macula,ENSG00000100077,0.00407881493818042
Macula,ENSG00000131669,-0.0106533114464206
Macula,ENSG00000138594,0.00594735428149015
Macula,ENSG00000182263,0.00214144696335562
Macula,ENSG00000272321,0.000328577041663728
Macula,ENSG00000184672,0.000320958191933677
Macula,ENSG00000188596,0.00137403476549182
Macula,ENSG00000258301,0.000278592704505535
Macula,ENSG00000114767,0.00370384243083468
Macula,ENSG00000137074,0.000661457413837766
Macula,ENSG00000144057,0.00142534174010175
Macula,ENSG00000158669,-0.00460695648495463
Macula,ENSG00000159128,0.00202605594663284
Macula,ENSG00000011347,0.0017127362834864
Macula,ENSG00000188338,-0.00314292273415702
Macula,ENSG00000260077,-0.00584056999082275
Macula,ENSG00000110218,0.00115080938157531
Macula,ENSG00000161040,0.00130408290806591
Macula,ENSG00000246695,0.00597427063851388
Macula,ENSG00000253200,0.00163016494749755
Macula,ENSG00000198380,-0.000885020655248839
Macula,ENSG00000178761,-0.00495707188805534
Macula,ENSG00000182983,0.000456788424060764
Macula,ENSG00000250303,-0.00583202774705876
Macula,ENSG00000131100,0.00121313879913297
Macula,ENSG00000157445,0.00167662105135599
Macula,ENSG00000204131,0.00957315929530818
Macula,ENSG00000278962,-0.0051223303727062
Macula,ENSG00000055147,-0.00249057249242063
Macula,ENSG00000144724,-0.00109303132792798
Macula,ENSG00000177640,0.00100158550831021
Macula,ENSG00000267058,0.00820025512219195
Macula,ENSG00000151474,-0.00219198671537682
Macula,ENSG00000215790,0.00537235603037507
Macula,ENSG00000081148,-0.00299513808196735
Macula,ENSG00000122863,0.00370823432935494
Macula,ENSG00000164574,-2.71218958591898e-05
Macula,ENSG00000129255,-0.00405719853290206
Macula,ENSG00000162378,0.00270918755001355
Macula,ENSG00000174437,0.000818166672837536
Macula,ENSG00000175931,0.00227872094274631
Macula,ENSG00000196756,-0.00711634756355555
Macula,hsa-miR-629-5p,0.00781714030542527
Macula,ENSG00000120725,-0.00329427230824567
Macula,ENSG00000170703,-2.12827814601916e-05
Macula,ENSG00000184908,-0.00936492250239666
Macula,ENSG00000223473,-0.000422238610843182
Macula,ENSG00000120053,0.00317503374245913
Macula,ENSG00000138376,0.00574061127574861
Macula,ENSG00000178719,0.00202378498770731
Macula,ENSG00000278970,-0.00467432007198938
Macula,ENSG00000107518,0.00330842155851983
Macula,ENSG00000170004,-0.000971354779011449
Macula,ENSG00000100029,0.00581320088743867
Macula,ENSG00000166033,0.000331037106524968
Macula,ENSG00000197959,0.00566994006179483
Macula,ENSG00000157978,0.00101206673658004
Macula,ENSG00000072849,0.0025011171341311
Macula,ENSG00000115486,0.00163690986407037
Macula,ENSG00000138587,0.001010149848928
Macula,ENSG00000158856,0.00277099775243521
Macula,ENSG00000177409,0.00194089943479091
Macula,ENSG00000184897,0.00286224847101524
Macula,ENSG00000214654,-0.00152444855991037
Macula,ENSG00000226516,0.00126235634328823
Macula,ENSG00000142657,-0.00470149644283636
Macula,ENSG00000150457,0.00254606761950088
Macula,ENSG00000125991,-0.00435733350462955
Macula,ENSG00000163346,0.00070692890353319
Periphery,hsa-miR-211-5p,-0.0273370348425443
Periphery,ENSG00000072041,-0.0244362602975565
Periphery,ENSG00000101986,0.00262378651504524
Periphery,ENSG00000158859,-0.0192929773751123
Periphery,ENSG00000150347,-0.00885252511336232
Periphery,ENSG00000108469,0.0071376648637498
Periphery,ENSG00000012660,-0.00266347957459242
Periphery,ENSG00000178538,-0.0096092618416246
Periphery,ENSG00000114573,-0.00780314388484127
Periphery,ENSG00000249238,0.017302468565202
Periphery,ENSG00000139116,-0.00497869407440935
Periphery,ENSG00000111052,0.00706817598311325
Periphery,hsa-miR-485-3p,-0.030585892934007
Periphery,ENSG00000144369,0.00788998742104856
Periphery,ENSG00000239665,0.0224738351817755
Periphery,ENSG00000155666,-0.00450123450275311
Periphery,ENSG00000204310,-0.00552272301806349
Periphery,ENSG00000139211,-0.00187610142286629
Periphery,ENSG00000180938,0.000936251941678861
Periphery,ENSG00000164924,0.00304283281841319
Periphery,ENSG00000230510,0.0133803716142387
Periphery,ENSG00000172465,-0.000423317376310976
Periphery,ENSG00000085276,-0.025378069557644
Periphery,hsa-miR-150-5p,-0.0156503356229529
Periphery,ENSG00000141367,0.00194894115648961
Periphery,ENSG00000165983,-0.0356118712054694
Periphery,ENSG00000183604,-0.00179337335040214
Periphery,ENSG00000152910,-0.00764413104308272
Periphery,ENSG00000130332,0.0364189896104783
Periphery,ENSG00000166411,0.00579185690370188
Periphery,ENSG00000268006,-0.014087820654541
Periphery,ENSG00000108960,-0.000755347420353153
Periphery,ENSG00000105583,0.0112714758250197
Periphery,ENSG00000236753,0.0507075709781217
Periphery,ENSG00000141294,-0.00716270498178411
Periphery,hsa-miR-365a-3p,-0.0332036570073863
Periphery,hsa-miR-365b-3p,-0.0332086562021415
Periphery,ENSG00000277157,0.0296298732689876
Periphery,ENSG00000173482,-0.0190504796386941
Periphery,ENSG00000255121,-0.0143492986912793
Periphery,ENSG00000272655,0.00498687685383313
Periphery,ENSG00000186162,0.000289208667507881
Periphery,ENSG00000109445,-0.0163168565510861
Periphery,ENSG00000134278,-0.0133963558191909
Periphery,ENSG00000167302,-0.000635244075722103
Periphery,ENSG00000072135,-0.0217595077794921
Periphery,ENSG00000163536,-0.00758887065727113
Periphery,ENSG00000101367,0.00707422858547176
Periphery,ENSG00000156650,0.0205398603418617
Periphery,ENSG00000197885,0.00960152985612689
Periphery,ENSG00000196605,0.00744067261181526
Periphery,ENSG00000253336,-0.000579672344615606
Periphery,ENSG00000068366,0.0114884716655152
Periphery,ENSG00000185112,-0.00325123746230962
Periphery,ENSG00000140563,-0.000169077886997755
Periphery,ENSG00000261879,-0.0125914951583363
Periphery,ENSG00000143248,-0.00869781875407344
Periphery,ENSG00000010361,0.00276716820898337
Periphery,ENSG00000144290,0.0108309549272414
Periphery,ENSG00000157680,-0.00246377385595026
Periphery,ENSG00000163638,-0.0214242728842139
Periphery,ENSG00000155729,0.00135190492191686
Periphery,ENSG00000175611,0.0082426345684144
Periphery,ENSG00000197971,-0.0163174732632202
Periphery,ENSG00000157890,-0.00626066425962368
Periphery,ENSG00000133131,0.0160967875120152
Periphery,ENSG00000225880,0.0114256579784127
Periphery,ENSG00000160298,0.00535507427029608
Periphery,hsa-miR-125a-5p,-0.0302728334832414
Periphery,ENSG00000112877,-0.000708063248050481
Periphery,ENSG00000119729,-0.00202629115077804
Periphery,hsa-miR-183-5p,0.0190634740385119
Periphery,ENSG00000233006,0.0434162110067532
Periphery,hsa-miR-487b-3p,-0.0178465817841291
Periphery,ENSG00000163472,0.000155254627240845
Periphery,ENSG00000164176,0.0108923295052167
Periphery,ENSG00000117758,-0.0154496918033803
Periphery,hsa-miR-329-3p,-0.0332999135094624
Periphery,ENSG00000120948,0.00428545817739998
Periphery,ENSG00000176834,0.0391003723858454
Periphery,ENSG00000256299,-0.022053271805583
Periphery,ENSG00000204859,-0.00869466894783249
Periphery,ENSG00000133703,0.0109005200362424
Periphery,ENSG00000149269,-0.0154608969045026
Periphery,ENSG00000167130,0.00184755866384599
Periphery,ENSG00000070501,-0.0196728285317585
Periphery,ENSG00000143303,-0.0150237521884641
Periphery,ENSG00000161920,0.0013290183139172
Periphery,ENSG00000207008,-0.0174377066486128
Periphery,ENSG00000140691,-0.00593554397013286
Periphery,ENSG00000187778,-0.0199008747430044
Periphery,ENSG00000153113,0.00358736996642506
Periphery,ENSG00000073969,-0.0210147511468851
Periphery,ENSG00000138069,0.00883715929539587
Periphery,ENSG00000116977,0.00557369547092293
Periphery,ENSG00000152154,0.00179393564222002
Periphery,ENSG00000197037,0.0144528444782351
Periphery,ENSG00000197061,0.035942258356372
Periphery,ENSG00000133519,0.0254894901258037
Periphery,ENSG00000156853,0.00773023184479039
Periphery,ENSG00000106638,0.00722110632790018
Periphery,ENSG00000011143,-0.00512889806823901
Periphery,ENSG00000100711,0.0140237394939581
Periphery,ENSG00000108654,-0.0168586760448725
Periphery,ENSG00000132773,-0.00073299664959659
Periphery,ENSG00000171132,-0.00704144049496893
Periphery,ENSG00000221676,-0.0291933900016064
Periphery,ENSG00000181873,0.00408766105073923
Periphery,ENSG00000123684,-0.00217337542779864
Periphery,ENSG00000082512,0.00605412151957767
Periphery,ENSG00000147416,-0.0179344014305082
Periphery,ENSG00000110675,0.00901701237546078
Periphery,ENSG00000162923,-0.00811149129408816
Periphery,ENSG00000167333,-0.00182123813637328
Periphery,ENSG00000185347,0.00660421144930461
Periphery,ENSG00000228274,-0.00801217589660032
Periphery,ENSG00000174437,-0.00405390005954606
Periphery,ENSG00000134294,-0.00599609137401405
Periphery,ENSG00000135525,0.0170149326847438
Periphery,ENSG00000228327,0.0399322271631851
Periphery,ENSG00000186409,-0.000295955602307424
Periphery,ENSG00000196352,-0.00827192092719733
Periphery,ENSG00000166797,-0.0311104410816492
Periphery,ENSG00000104946,-0.0107933425847374
Periphery,ENSG00000118564,-0.0265207736635794
Periphery,ENSG00000172057,-0.00568486722586071
Periphery,ENSG00000255085,-0.00447200832187059
Periphery,ENSG00000100678,-0.0116095353665263
Periphery,ENSG00000153814,-0.0138024007400263
Periphery,ENSG00000214439,0.0374917997822319
Periphery,ENSG00000158169,0.0128529193586133
Periphery,ENSG00000249364,0.0147035613810837
Periphery,ENSG00000153187,-0.00746215085117883
Periphery,ENSG00000279576,-0.00648832658134101
Periphery,ENSG00000100865,-0.00334605176089868
Periphery,ENSG00000125814,0.00257748956903997
Periphery,ENSG00000104763,-0.0100459004450453
Periphery,ENSG00000116863,0.0104087643966735
Periphery,ENSG00000117533,0.0136152691477034
Periphery,ENSG00000279203,-0.0208915066408909
Periphery,ENSG00000106537,-0.00262526961900293
Periphery,ENSG00000163285,0.0133113888944381
Periphery,ENSG00000133678,0.00576836276853812
Periphery,ENSG00000121871,-0.0103122315090959
Periphery,hsa-miR-146a-5p,0.0347254670692069
Periphery,ENSG00000157191,0.00217268907206227
Periphery,ENSG00000177370,0.0193848742765024
Periphery,ENSG00000120798,-0.00957031324767019
Periphery,ENSG00000144848,-0.00234904787519683
Periphery,ENSG00000227487,0.0159372890450206
Periphery,ENSG00000178685,0.00339792235077679
Periphery,ENSG00000100580,-0.0177980785958728
Periphery,ENSG00000144895,0.00717188034569957
Periphery,ENSG00000103199,-0.00392622603961985
Periphery,ENSG00000169371,0.0355552025707436
Periphery,ENSG00000172878,-0.0146743772111302
Periphery,ENSG00000181638,-0.00243340219316075
Periphery,hsa-miR-17-5p,-0.00852823426439615
Periphery,ENSG00000135541,-0.0160684485270096
Periphery,ENSG00000176715,-0.00807298003689499
Periphery,ENSG00000089101,0.0224726368360365
Periphery,ENSG00000176641,0.0132530610431352
Periphery,ENSG00000078487,0.0172244950478655
Periphery,ENSG00000167552,-0.0249247562174716
Periphery,ENSG00000151353,-0.00106226562684336
Periphery,ENSG00000204131,0.0228428982506379
Periphery,hsa-let-7f-5p,0.0183487002648766
Periphery,ENSG00000105617,-0.000886730227994201
Periphery,ENSG00000141510,-0.00704282598427629
Periphery,ENSG00000182986,-0.00511091810340988
Periphery,ENSG00000214253,-0.00947477932511144
Periphery,ENSG00000267221,-0.0182736371314246
Periphery,ENSG00000111371,0.00789276124917323
Periphery,ENSG00000157014,0.0469323218457503
Periphery,ENSG00000103540,-0.017794168913502
Periphery,ENSG00000128609,0.0113177938619982
Periphery,ENSG00000254281,-0.0228966025489184
Periphery,ENSG00000260257,-0.010809713318589
Periphery,ENSG00000106635,0.016220239242936
Periphery,ENSG00000122299,-0.0140909927175696
Periphery,ENSG00000104365,-0.0119874745173568
Periphery,ENSG00000167720,0.0186574549593704
Periphery,ENSG00000171148,-0.0155652052556764
Periphery,ENSG00000258461,0.00307488322037955
Periphery,ENSG00000105479,0.0299222944912643
Periphery,ENSG00000164023,0.0144778462476311
Periphery,ENSG00000160214,0.00716228953053944
Periphery,ENSG00000161243,0.0201884061192395
Periphery,ENSG00000108465,0.00472521141411302
Periphery,ENSG00000136531,0.0111214029132595
Periphery,hsa-miR-628-3p,-0.0188717958974678
Periphery,ENSG00000115970,0.0179407663414742
Periphery,ENSG00000126733,-0.0224860179219575
Periphery,ENSG00000156261,-0.00858271051300446
Periphery,ENSG00000247796,0.00180105542560562
Periphery,ENSG00000131507,0.00489044745052496
Periphery,ENSG00000160323,0.0206585528647361
Periphery,ENSG00000072803,0.00703267061160944
Periphery,ENSG00000104388,0.0156918517053603
Periphery,ENSG00000126215,0.00278869140723357
Periphery,ENSG00000145824,-0.0193702921314009
Periphery,hsa-miR-98-5p,0.0180488497863212
Periphery,ENSG00000196914,0.00672962775252755
Periphery,ENSG00000273014,-0.00456972196885282
Periphery,ENSG00000273301,0.00445133643984032
Periphery,ENSG00000092330,-0.00177302541327959
Periphery,ENSG00000113575,0.00515381648129932
Periphery,ENSG00000198736,0.0276765875242835
Periphery,ENSG00000160404,0.00563912255717277
Periphery,ENSG00000167272,0.00754004635146714
Periphery,ENSG00000188529,0.0185011696268622
Periphery,ENSG00000069849,0
Periphery,ENSG00000143740,-0.0170005562723887
Periphery,ENSG00000248593,-0.00308214997467976
Periphery,ENSG00000269896,-0.00923662778603093
Periphery,ENSG00000161618,0.00486815356742842
Periphery,ENSG00000117748,-0.00763456298425368
Periphery,ENSG00000138081,0.00815631992664526
Periphery,ENSG00000142330,0.00925059135368497
Periphery,ENSG00000149923,-0.0126425712943066
Periphery,ENSG00000150394,0.00590627652703233
Periphery,ENSG00000164967,-0.0148516038823458
Periphery,ENSG00000169976,0.00400570300652403
Periphery,ENSG00000080822,-0.0381790309377772
Periphery,ENSG00000113734,-0.0212759155179515
Periphery,ENSG00000228956,-0.0343674907121002
Periphery,ENSG00000134317,-0.0200458412705011
Periphery,ENSG00000234187,-0.0208393554077431
Periphery,ENSG00000131437,0.00484133315377727
Periphery,ENSG00000157557,-0.00865322937909741
Periphery,ENSG00000115091,0.00813183554193525
Periphery,ENSG00000104231,-0.0107429043153066
Periphery,ENSG00000074696,-0.00326831793595449
Periphery,ENSG00000134438,0.010158041010049
Periphery,ENSG00000163485,0.0117364687247618
Periphery,ENSG00000171735,0.0143385556235559
Periphery,ENSG00000143748,0.0220404287420678
Periphery,ENSG00000186298,-0.0111678168648232
Periphery,ENSG00000260966,0.0148119407127495
Periphery,ENSG00000184260,0.0186756736298439
Periphery,ENSG00000110871,-0.00551210786303125
Periphery,ENSG00000111011,0.00727716545824921
Periphery,ENSG00000115526,0.0187661277433162
Periphery,ENSG00000170340,0.0152028040482582
Periphery,ENSG00000197054,-0.0170882674165208
Periphery,ENSG00000221914,-0.0019551718628288
Periphery,ENSG00000103932,-0.00109230694602953
Periphery,ENSG00000127837,0.00634533346736401
Periphery,ENSG00000130764,0.0215095470862138
Periphery,ENSG00000117859,-0.00156792511355708
Periphery,ENSG00000204099,0.042800546654789
Periphery,ENSG00000230124,0.0145417277835695
Periphery,hsa-miR-148a-3p,0.0105011363738216
Periphery,ENSG00000225032,-0.00628534937680098
Periphery,ENSG00000116151,-0.0045395811742142
Periphery,ENSG00000132004,-0.00945329067100272
Periphery,ENSG00000138071,0.021235081759304
Periphery,ENSG00000140015,0.00176174609292615
Periphery,ENSG00000140543,0.0131484423889932
Periphery,ENSG00000203877,0.0256802263386908
Periphery,ENSG00000240230,0.00469219177208448
Periphery,ENSG00000268225,0.0451130670908806
Periphery,ENSG00000112584,0.00697141775064888
Periphery,ENSG00000163719,-0.0182523187681877
Periphery,ENSG00000176204,-0.0100779054068776
Periphery,ENSG00000178761,-0.0226871187854383
Periphery,ENSG00000140876,0.0175149827138041
Periphery,ENSG00000120899,0.0186425549111966
Periphery,hsa-miR-218-5p,-0.01644174160238
Periphery,ENSG00000005075,0.0116519849966082
Periphery,ENSG00000112339,-0.0170622623668968
Periphery,ENSG00000157637,-0.00573209135576014
Periphery,ENSG00000276728,0.0136437747340837
Periphery,ENSG00000160949,0.010544226393037
Periphery,ENSG00000172667,-0.00839184968471845
Periphery,ENSG00000085644,-0.0184291513338726
Periphery,ENSG00000105248,-0.0130751216337675
Periphery,ENSG00000129596,-0.0526491069139283
Periphery,ENSG00000152402,0.00182748061241584
Periphery,hsa-miR-30a-5p,-0.00353216725328442
Periphery,ENSG00000028528,0.00241784210261617
Periphery,ENSG00000106052,0.00256835755111283
Periphery,ENSG00000145495,0.00254106489247825
Periphery,hsa-let-7a-5p,0.0195118480784606
Periphery,ENSG00000017427,0.00369712075417175
