1.78895490564932	2.16247754283506	0.40662088659515	10	1440	0.606710784696783
2.46468533496576	2.16191987952518	0.180819715016439	15	783	0.562432830525418
2.32526886958982	3.35825647914336	0.404164106817278	7	384	0.538382417789688
2.64415578231786	3.55408474068375	0.284803530395229	4	674	0.552604557758057
1.89733005561451	2.68025000600381	0.122925008177949	6	1337	0.554222557971906
2.27842620332923	3.5323733031312	0.649893042120399	8	291	0.645464362659995
2.93025960803857	3.37383043535278	0.164421256185063	11	1185	0.538720012712819
1.95313923100353	2.03045840810332	0.117939957423535	13	1099	0.596861703943122
2.52627037744229	3.59884813866833	0.404633840106276	4	862	0.570015090951239
1.9024886942438	2.88952084243562	0.246150327412546	11	826	0.577848991731762
2.37587202147194	2.3066187139101	0.206570060665884	13	1401	0.579187100767373
2.23747932325193	2.88171341192154	0.449611382946212	10	1500	0.495280892113251
2.2363331191981	2.82047171735932	0.41569703427134	10	1500	0.492216527311705
2.23415168140786	2.75394476992897	0.363957602671904	10	1500	0.492357915062004
2.32331209507468	2.90270917951643	0.298449249033717	4	418	0.501456313816627
2.26482695225939	2.79773948758992	0.295044525973091	4	475	0.504184362689106
2.291680251512	2.64231819456768	0.265976711439311	15	1214	0.496492183891461
2.25716627704069	2.96056803231745	0.319107107728548	15	1367	0.496546987893157
2.16421225169188	3.16246631617466	0.542594187958156	9	450	0.516177315078441
2.14526646732299	2.94634930317548	0.536703885332631	9	480	0.514797970080678
2.13013930620704	2.53503875363551	0.53030524048914	9	512	0.541169290984186
2.92538111454832	3.12375966354917	0.116508075499516	13	1127	0.525005028593222
2.92008159953187	2.74225389686649	0.1	14	1072	0.561184053747744
1.94741807954941	3.61124228567997	0.124931859663137	2	1308	0.766576672056073
